time,true_distance,dist_drone_to_beacon,dist_beacon_to_drone
0.0020000000000024443,3.557209696997371,3.583244200142757,3.583782088311049
0.004016999999997495,3.557209696997371,3.6022285219779504,3.5012912101560794
0.005960999999999217,3.5576389469620335,3.503094776556145,3.612880482151934
0.007952000000003068,3.5576389469620335,3.5090381824754457,3.5268317942517253
0.009988999999997361,3.557158752349585,3.469153342309308,3.568923473465743
0.012135000000000673,3.557158752349585,3.4940319584030877,3.563712722614158
0.013916000000001816,3.557158752349585,3.5750406485106128,3.5357596186164324
0.01586499999999802,3.5572128644218832,3.597292872719613,3.5875923662848916
0.017853999999999814,3.5572128644218832,3.4645596076046745,3.587173667430391
0.01988099999999804,3.5572128644218832,3.5096961030943703,3.521521123870592
0.021813000000001637,3.5576254043381206,3.6322200373812397,3.5854030623235973
0.023830999999994162,3.5576254043381206,3.468419167276732,3.6170643301495966
0.02577999999999747,3.5576254043381206,3.550372381601752,3.5365445988725828
0.02775100000000208,3.557171511200105,3.561649886709682,3.536177065983951
0.029779999999995255,3.557171511200105,3.6391154274534534,3.5702196037128306
0.03194299999999828,3.5576039552998435,3.559195142028449,3.5364070474065614
0.03373500000000007,3.5576039552998435,3.5132028467783747,3.554960350061909
0.035674000000000206,3.5576039552998435,3.629571656762727,3.53096704542662
0.03765400000000341,3.5576286984919383,3.5385928579076347,3.5570372903340903
0.0396909999999977,3.5576286984919383,3.510882464457631,3.521782361132499
0.041626999999998304,3.5576286984919383,3.477090670356488,3.509934125202616
0.04363899999999887,3.5576147433448972,3.6058372414801774,3.5015241080211403
0.04558800000000218,3.5576147433448972,3.574890306904558,3.5243847863464564
0.047563999999994167,3.5576419952747607,3.5285753681399386,3.4840709636627327
0.04958899999999744,3.5576419952747607,3.544150373272468,3.6206928762062307
0.05174900000000093,3.5576419952747607,3.5440359916229207,3.5273168205049874
0.05353300000000161,3.5576469300809306,3.465171041683215,3.6035530033209553
0.05548300000000239,3.5576469300809306,3.623739777853316,3.5701701970902304
0.05746399999999596,3.5576469300809306,3.558971478766775,3.545814878924196
0.05949300000000335,3.5576476468527725,3.638576257169069,3.5464246661139964
0.06142499999999984,3.5576476468527725,3.602765148389777,3.5329371447885753
0.06344699999999648,3.5576476468527725,3.6016107597804226,3.517496233489499
0.06539300000000026,3.557183983827654,3.560945728846374,3.5226584547392465
0.06737499999999841,3.557183983827654,3.5362867364759385,3.494248666250131
0.06940499999999616,3.557183983827654,3.512881508656478,3.659948730274179
0.07155600000000106,3.5576214706381095,3.535596651715578,3.5878748134644005
0.07334200000000379,3.5576214706381095,3.6029241004749832,3.5499324210806824
0.07529699999999906,3.5576214706381095,3.5242732750875247,3.621869553822444
0.07727099999999609,3.5576165929663,3.607228867305873,3.481501844131521
0.07930700000000002,3.5576165929663,3.5354576157659485,3.4804771577110687
0.08123600000000408,3.5576624066887117,3.6456690571927832,3.5305816965387837
0.08325200000000166,3.5576624066887117,3.619590053143102,3.5074906255057297
0.08520500000000197,3.5576624066887117,3.683182917362846,3.4560563297475477
0.087175000000002,3.557626647554078,3.509374437913482,3.5574949549991373
0.0892119999999963,3.557626647554078,3.585460159056355,3.5304439071180016
0.09138099999999838,3.557626647554078,3.651754840263853,3.6014801533714023
0.09316000000000457,3.5576339881647145,3.508989056655694,3.5625877912370996
0.09509999999999508,3.5576339881647145,3.6280134416166994,3.5182945913786114
0.09707999999999828,3.55763543131808,3.6105313048909,3.6345880836927407
0.09910999999999603,3.55763543131808,3.4883336431655327,3.501031135793923
0.1010479999999987,3.55763543131808,3.5694842076089532,3.5750189476299314
