time,true_distance,dist_drone_to_beacon,dist_beacon_to_drone
0.0020000000000095497,1.451547221152121,1.4054778528466456,1.4478150821209126
0.003983000000005177,1.4515339927930164,1.4351730508460485,1.5406690092188702
0.006049000000018623,1.4515339927930164,1.4634645598989662,1.4044027612308432
0.007955000000038126,1.4515339927930164,1.419479806503198,1.3785017255786287
0.009923000000014781,1.4515772083232974,1.4140614567414187,1.4957560299772057
0.011907000000007884,1.4515772083232974,1.4556756757269078,1.4582745963059993
0.013896999999985837,1.4515462100708831,1.4362513456573192,1.4980660270080628
0.016187000000002172,1.4515462100708831,1.4395477376087702,1.3373555849360095
0.017850000000009913,1.4515462100708831,1.4174577433243891,1.418383428828732
0.019834000000003016,1.451544582616595,1.4041734841327345,1.4784193383828532
0.021812000000011267,1.451544582616595,1.4452010805043791,1.4185878850128864
0.023793000000011943,1.451544582616595,1.4877472381168755,1.5190499554558063
0.02585700000003044,1.4515435553394076,1.4479839458637969,1.397788227986771
0.027753000000018346,1.4515435553394076,1.4364562773892238,1.545045699538411
0.02974499999999125,1.4515435553394076,1.3801266421997636,1.4307697793723209
0.0317150000000197,1.451538238806249,1.427760846617828,1.4718849070904358
0.03370200000000523,1.451538238806249,1.424726064844825,1.4057488905389668
0.03599600000001146,1.4515593604248755,1.4558453516721817,1.4325962881896137
0.03766000000001668,1.4515593604248755,1.4538736824069403,1.53892251314234
0.03964100000001736,1.4515593604248755,1.567905172809607,1.4169194351769236
0.041628000000002885,1.4515288508715964,1.4335043498786721,1.4494358414409818
0.04360399999995934,1.4515288508715964,1.4917394507970965,1.5194382046572774
0.045667000000037206,1.4515288508715964,1.4931823510790538,1.4085510108201373
0.047569000000009964,1.4515225612339555,1.4828996363358546,1.4941150133422387
0.04955300000000307,1.4515225612339555,1.4518697604070676,1.4359373604656023
0.051537999999993644,1.4515225612339555,1.578061955764352,1.3714184719852902
0.05350800000002209,1.4515342296790772,1.4091205310167503,1.4972668978689072
0.05579700000004095,1.4515342296790772,1.4757951305793877,1.5757747245416978
0.057480999999995674,1.4514742198452248,1.487750769065977,1.5127607287112395
0.059453000000019074,1.4514742198452248,1.369273892404505,1.4682969528290573
0.06143400000001975,1.4514742198452248,1.3809231187062927,1.4231048226862937
0.06341500000002043,1.4515510116859414,1.5133086126465178,1.465170590650879
0.06548100000003387,1.4515510116859414,1.4665931963342311,1.4943233623580787
0.06737800000001926,1.4515510116859414,1.3941386849933957,1.3894108232400324
0.06936000000001741,1.451552826147309,1.5123206183981712,1.3344030912781801
0.07134500000000799,1.451552826147309,1.4426605042376632,1.37179928008088
0.07332099999996444,1.451552826147309,1.4986603432942622,1.4140020723167614
0.07562899999999217,1.451559296835133,1.5363934383934363,1.433239763093697
0.07728400000002011,1.451559296835133,1.4419103153553192,1.4275314649316138
0.07927599999999302,1.451559296835133,1.354861681237311,1.4474099929527806
0.08125499999999874,1.45151551532007,1.4127300341506683,1.4008575727602395
0.08322800000001962,1.45151551532007,1.3511748578034808,1.4596072847241566
0.08528899999998885,1.4515072867308232,1.4061170102949407,1.4331736943654276
0.08719000000002097,1.4515072867308232,1.5205382936321166,1.422501176471511
0.08917100000002165,1.4515072867308232,1.4147731376087642,1.4502291626062005
0.09115600000001223,1.4515386997565813,1.3958400767215855,1.4199809463553272
0.09313699999995606,1.4515386997565813,1.528897886246633,1.5222780881057207
0.09542900000002419,1.4515386997565813,1.4415711340419828,1.4261873169111035
0.09709500000002436,1.4515473410672832,1.4626897427625674,1.4450025224124974
0.09907800000001998,1.4515473410672832,1.3966351449650058,1.528433047843341
0.10106899999999541,1.4515473410672832,1.512707132581662,1.415456289401829
0.10303899999996702,1.4515053416896095,1.4530277839445522,1.4989140892061312
0.10510099999999056,1.4515053416896095,1.490442299739034,1.4261085347156415
0.10701399999999239,1.4515053416896095,1.3784854581369843,1.5566857596333168
0.10898600000001579,1.4515185352939985,1.5158667924892955,1.4269385149305913
0.1109700000000089,1.4515185352939985,1.4671498878335703,1.3935420445362185
0.11294500000002472,1.451533796911142,1.4144238187715712,1.507545863872202
0.11524700000001076,1.451533796911142,1.429823639366497,1.5630291772653593
0.11690900000002102,1.451533796911142,1.4245057901793368,1.479679387242588
0.1188900000000217,1.4515147227143852,1.4637765077000948,1.4353440201196803
0.12087900000000218,1.4515147227143852,1.4569307406192589,1.3827494018563782
0.12285399999996116,1.4515147227143852,1.5305795616661548,1.4650725100940958
0.12491299999999228,1.4515458248166597,1.3494323189926616,1.5382510019229871
0.12681500000002188,1.4515458248166597,1.4812748254713448,1.4858757664832865
0.12879600000002256,1.4515458248166597,1.3700429165130286,1.4353503431250354
0.13077600000002576,1.4515212152934234,1.5770884364684996,1.430518546817076
0.1327709999999911,1.4515212152934234,1.5258474262132495,1.4670591322573217
0.1350479999999834,1.4515135914024087,1.4488873775662996,1.4020603080361986
0.13672100000002274,1.4515135914024087,1.4721388496159298,1.4657176822968432
0.13870199999996657,1.4515135914024087,1.4544845904363022,1.505719659413461
0.14068400000002157,1.451544966088298,1.4201683630115358,1.4751332686971703
0.14267300000000205,1.451544966088298,1.4143505468348474,1.45895640085799
0.14476199999995742,1.451544966088298,1.4491342254500734,1.397868388953377
0.14663000000001603,1.4515263268260423,1.317679840941668,1.474423117324809
0.1486070000000268,1.4515263268260423,1.5167500555040305,1.4052574205297057
0.15060399999998708,1.4515263268260423,1.5365341256154186,1.4909129719640946
0.15257400000001553,1.4515391087837777,1.438162960696494,1.4910502131961174
0.1549060000000395,1.4515391087837777,1.5232250561953673,1.3816788784893628
0.15653299999996761,1.4515391087837777,1.4255262178835681,1.4078544559109856
0.15851300000002766,1.4515218903220248,1.4228660014250378,1.442551639370193
0.16049400000002834,1.4515218903220248,1.4612508980707481,1.4198829168114107
0.162475000000029,1.451543121747969,1.4772016162221573,1.4237295335704476
0.1645819999999958,1.451543121747969,1.4088475746651996,1.489908101808785
0.16643800000002784,1.451543121747969,1.467921885097698,1.4849258515399704
0.16841899999997167,1.4515414103133977,1.4653414365538977,1.487404678201732
0.1704000000000292,1.4515414103133977,1.3383148553900903,1.4853762202851246
0.17239699999998948,1.4515414103133977,1.4372633357238127,1.5406404717408075
0.17471199999999953,1.4515211602279228,1.4398411702872251,1.4399422360980134
0.17635100000001103,1.4515211602279228,1.4205236410572895,1.4854051290917916
0.17832599999997,1.4515467005532265,1.4207067067080075,1.3367617378093324
0.18030700000002753,1.4515467005532265,1.475263138118747,1.3824569844644807
0.18228799999997136,1.4515467005532265,1.3713044120694473,1.4844708104012942
0.18438699999995833,1.4514960557557937,1.5053602872448655,1.4538799111485308
0.18624999999997272,1.4514960557557937,1.4447667436032388,1.4508105208400344
0.18823100000003024,1.4514960557557937,1.5132375331426202,1.4438017515978734
0.19021199999997407,1.4515216827360673,1.4197239150547438,1.3467370835451056
0.19220599999999877,1.4515216827360673,1.4998040543065723,1.4031175446193052
0.19455299999998488,1.4515216827360673,1.4787800605044092,1.4493751736545788
0.19615500000003294,1.4515414166237823,1.3620750025486374,1.517056822037343
0.19813900000002604,1.4515414166237823,1.4421601579424623,1.4628953859088563
0.2001189999999724,1.4515606865694999,1.578177056702994,1.4431534483131272
0.20210000000002992,1.4515606865694999,1.4938515773693684,1.447520198812248
0.20420800000005102,1.4515606865694999,1.396320612220633,1.4152144470119248
0.20606300000002875,1.4515131189704846,1.4279281002504933,1.5254944415001097
0.20804399999997258,1.4515131189704846,1.4929008380396265,1.4386073004356559
0.2100250000000301,1.4515131189704846,1.4684217151773733,1.5337422962153973
0.21201600000000553,1.4514455685808807,1.3756671010768764,1.4355066733981112
0.2143469999999752,1.4514455685808807,1.3634445138352769,1.447386349086183
0.2159690000000296,1.4514455685808807,1.4869786254775568,1.445770326861633
0.2179490000000328,1.4515577786111362,1.4374529166364496,1.4648988272138765
0.21993100000003096,1.4515577786111362,1.5050001492289766,1.3810936046690976
0.22192300000000387,1.4515577786111362,1.468681293150944,1.4527460284618245
0.22402099999999336,1.451568090867293,1.4106389388913243,1.420150913398467
0.22587499999997362,1.451568090867293,1.4495731508392333,1.4478590792743267
0.22785600000003114,1.4515018817636431,1.4301611040282705,1.4323852385782074
0.22983799999997245,1.4515018817636431,1.4659377319706874,1.366210054403813
0.23181900000002997,1.4515018817636431,1.4065622208042179,1.4327489312279205
0.2341650000000186,1.451526982233846,1.375593004289369,1.4968493576563797
0.23578000000003385,1.451526982233846,1.4435196681700406,1.4425612913059829
0.23776199999997516,1.451526982233846,1.4086281870915567,1.4237396854727649
0.23974300000003268,1.4515377327555465,1.4987840341288896,1.346160570025618
0.2417340000000081,1.4515377327555465,1.439584271340345,1.4309217233851563
0.24382900000000518,1.4515377327555465,1.4645991927974766,1.4669141727065604
0.2456860000000347,1.4515033165117934,1.4326529097145007,1.5140363074767689
0.24767300000002024,1.4515033165117934,1.4595041800714044,1.2955626187630298
0.24965900000006513,1.4515033165117934,1.481844585209237,1.5163765139686995
0.25162999999997737,1.4515600104434128,1.4635073237142557,1.4815935536258795
0.253970000000038,1.4515600104434128,1.3697514601569913,1.4438225283523338
0.25561000000004697,1.4515600104434128,1.4293166066918777,1.4131462827702566
0.2575740000000337,1.4515561896029299,1.55366807360712,1.4972594370075387
0.25956100000001925,1.4515561896029299,1.470162174888734,1.4580611461884774
0.26154500000001235,1.4515920145237242,1.429182110061613,1.3762236382667306
0.2636360000000195,1.4515920145237242,1.426062925099609,1.4951048671190197
0.26549999999997453,1.4515920145237242,1.5217355201510738,1.4690976744856616
0.26749000000000933,1.451547393617087,1.477958837815444,1.522715611515624
0.2694619999999759,1.451547393617087,1.3883541591169821,1.4710425915834469
0.27145400000000564,1.451547393617087,1.55148758418694,1.5367268149188267
0.2737879999999677,1.4515297691960158,1.4656477505745322,1.5275525787125965
0.27540699999997287,1.4515297691960158,1.4644744410110433,1.4304598482326978
0.27739700000000767,1.4515297691960158,1.5255219849198067,1.5222979682284317
0.2793689999999742,1.4515624633434183,1.4596980716138375,1.4060502334758707
0.28135000000003174,1.4515624633434183,1.4728487660632663,1.3723828088570138
0.2834490000000187,1.4515398906407355,1.3755324293509612,1.4285783833167136
0.2853269999999952,1.4515398906407355,1.4470858584966337,1.5272824546885706
0.28729800000002115,1.4515398906407355,1.3884066110974325,1.4722187625264427
0.28927400000003445,1.4515323311492458,1.4255937112891426,1.461125327229536
0.29125599999997576,1.4515323311492458,1.4640161666610068,1.4960826273443275
0.29360100000002376,1.4515323311492458,1.3394574522569196,1.4012068040631016
0.2952240000000188,1.4514979785098276,1.4677257869368792,1.4335257302296047
0.2972000000000321,1.4514979785098276,1.4934421689126407,1.4618396767065949
0.29919000000001006,1.4514979785098276,1.3598863407182422,1.4631189022040298
0.301161000000036,1.4515030944685463,1.4175371655993858,1.4519786030655093
0.30326100000002043,1.4515030944685463,1.375788321043879,1.3681051476209427
0.3051320000000146,1.4515211382603583,1.4774668955696146,1.4142105512569183
0.30710600000003296,1.4515211382603583,1.4263922380687477,1.4389037253085522
0.3090869999999768,1.4515211382603583,1.507724982351173,1.3933461160760214
0.3110770000000116,1.4515368533323232,1.3859479919332234,1.3946871811842094
